Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
1446,719892.0,0.0,98898.0,52.0,1793.0,2882129.0,0.01,19.0,19.0,0.0,274957.36041021347,,,,0.15611399215101432,0.10158511873083392,0.625217080116272,0.005802839528769255,1e-05,0.0,1e-05,1e-05,65.938065,47.614113,266.59518,2.40151,1.0383521671473632,0.4392707620528319,1.8201022488664598,-0.16830116352107138,0.56166226,0.44692788,1.7859881,-1.2842824
1447,720313.0,0.0,98791.0,52.0,1685.0,2883814.0,0.01,21.0,21.0,0.0,275103.58013629913,,,,0.16024286917138694,0.11077659000171959,0.6709178686141968,0.008103733882308006,1e-05,0.0,1e-05,1e-05,60.947628,48.137047,310.05814,3.7808108,1.1775972912722514,0.31246537574105787,1.8281776947568864,0.4612219674180955,0.6077983,0.47306746,1.8028514,-1.4492135
1448,720766.0,0.0,98828.0,52.0,1810.0,2885624.0,0.01,19.0,19.0,0.0,275297.88700699806,,,,0.1501659652242948,0.10816855452867256,0.6211732625961304,0.012218369171023369,1e-05,0.0,1e-05,1e-05,75.88116,59.348793,364.1091,4.734008,1.0366530183040452,0.47614028130451236,1.8175724962714415,-0.4848628825761967,0.575587,0.4697938,1.7919688,-1.2766587
1449,721241.0,0.0,98481.0,52.0,1901.0,2887525.0,0.01,17.0,17.0,0.0,275461.9674370289,,,,0.1498626817174648,0.10940878716563478,0.7440879344940186,0.008627789095044136,1e-05,0.0,1e-05,1e-05,68.685524,52.05587,322.19916,3.9818282,0.9207036023192116,0.5804013737943677,1.8286866861530318,-1.1095843865698511,0.5163812,0.48434922,1.7910506,-1.9108868
1450,721726.0,0.0,98592.0,52.0,1938.0,2889463.0,0.01,16.0,16.0,0.0,275667.35181427,,,,0.14609278773159248,0.0916825861495974,0.507810115814209,0.006754126865416765,1e-05,0.0,1e-05,1e-05,68.2423,51.721977,329.68246,3.785847,0.8714062711140571,0.7260334690065354,1.8265248419016071,-2.2654124498941486,0.47936794,0.51876754,1.7872102,-1.9978292
1451,722223.0,0.0,98613.0,52.0,1991.0,2891454.0,0.01,16.0,16.0,0.0,275866.0033631325,,,,0.1533838618636671,0.10325897407031844,0.6724017858505249,0.010190377943217754,1e-05,0.0,1e-05,1e-05,65.02779,50.04671,324.70126,2.414646,0.8469851721777452,0.6454345045572452,1.8167059464048356,-1.3163121985725952,0.4073621,0.5232465,1.7589004,-1.9414085
1452,722645.0,0.0,98612.0,52.0,1685.0,2893139.0,0.01,21.0,21.0,0.0,276024.1934902668,,,,0.14934212265584856,0.09812782319153847,0.5329739451408386,0.009412167593836784,1e-05,0.0,1e-05,1e-05,63.198696,48.10651,316.71655,1.8875047,1.1761068340843004,0.3126233028290615,1.8262049002241105,0.4612219674180955,0.60121614,0.4779842,1.7932297,-1.5393271
1453,723105.0,0.0,98397.0,52.0,1843.0,2894982.0,0.01,18.0,18.0,0.0,276215.38952708244,,,,0.15829282686235788,0.10287576091818566,0.6783883571624756,0.014608101919293404,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,67.1742,52.71477,340.78848,2.7421885,0.9747928930389471,0.5470225920780786,1.8077800316404313,-1.1622913434332545,0.52710646,0.462455,1.7913207,-1.9603907
1454,723611.0,0.0,98485.0,52.0,2021.0,2897003.0,0.01,15.0,15.0,0.0,276419.6083190441,,,,0.15202767758786973,0.09569523962023914,0.5332273244857788,0.011837366037070751,1e-05,0.0,1e-05,1e-05,64.18316,55.12122,314.08957,3.3837786,0.805443807610919,0.6765014401837983,1.824465127225496,-1.3006992221367493,0.44331062,0.52594846,1.7870439,-1.8770386
1455,724063.0,0.0,98449.0,52.0,1808.0,2898811.0,0.01,19.0,19.0,0.0,276596.09386610985,,,,0.15606402259616725,0.10367907484146333,0.6628814935684204,0.006226236931979656,1e-05,0.0,1e-05,1e-05,58.877995,48.296715,309.52588,1.8436811,1.0265234787248572,0.4382576062245409,1.803569738347432,-0.26012716063043406,0.56274474,0.45283812,1.8041087,-1.8862077
1456,724497.0,0.0,98219.0,52.0,1739.0,2900550.0,0.01,20.0,20.0,0.0,276763.93408608437,,,,0.15969788236972718,0.10742127990542821,0.7684658765792847,0.007390937767922878,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,64.655,52.083515,331.3178,3.4431427,1.1103199851096526,0.404008943260042,1.8198158958914976,-0.3147943121936925,0.59105897,0.4794613,1.8032601,-1.8739018
1457,724911.0,0.0,99872.0,53.0,1653.0,2902203.0,0.01,21.0,21.0,0.0,276971.7925710678,,,,0.1401383086191107,0.09409534475620364,0.5320816040039062,0.008009638637304306,1e-05,0.0,1e-05,1e-05,69.872856,58.09902,401.12564,3.0235035,1.1870490172214214,0.31171428966876363,1.8274822575639695,0.4612219674180955,0.57061625,0.49250594,1.7893026,-1.9027853
1458,725359.0,0.0,99590.0,53.0,1795.0,2903998.0,0.01,18.0,18.0,0.0,277143.7514631748,,,,0.13846417762605207,0.09631749157875873,0.6340158581733704,0.008662804961204529,1e-05,0.0,1e-05,1e-05,66.56184,58.681236,331.39197,1.9074258,0.9984721653683861,0.5594629095252556,1.845264049167253,-1.136375959140652,0.5322564,0.47057176,1.7881856,-1.4488878
1459,725882.0,0.0,99995.0,53.0,2091.0,2906089.0,0.01,11.0,11.0,0.0,277347.0036010742,,,,0.13442206865183695,0.09360873662201015,0.4920351505279541,0.009699899703264236,1e-05,0.0,1e-05,1e-05,59.19569,51.46595,322.2848,2.863465,0.6483455531966372,1.0271465597842822,1.8171638292860002,-2.5418247432090824,0.35127124,0.59013325,1.7900561,-1.8542086
1460,726317.0,0.0,98281.0,52.0,1740.0,2907829.0,0.01,20.0,20.0,0.0,277509.70368623734,,,,0.1617149766598796,0.1160384591848605,0.7101026773452759,0.004580986686050892,1e-05,0.0,1e-05,1e-05,64.853004,52.30171,260.31223,2.1308854,1.091399680238048,0.3849073712567023,1.834403741475887,-0.14027513155097515,0.5542166,0.4301472,1.7764062,-1.2558091
1461,726752.0,0.0,98337.0,52.0,1741.0,2909570.0,0.01,19.0,19.0,0.0,277673.5940589905,,,,0.16030316123546198,0.10707692367573574,0.6983487010002136,0.011770708486437798,1e-05,0.0,1e-05,1e-05,66.48263,52.542374,282.32364,2.7217953,1.063894982166485,0.5242801651530744,1.8279837710451097,-1.1402079417532618,0.5523465,0.48512644,1.7877336,-1.9331716
1462,727215.0,0.0,98305.0,52.0,1852.0,2911422.0,0.01,18.0,18.0,0.0,280610.32941412926,,,,0.16602902592752466,0.10572172507321596,0.6640101671218872,0.012970617040991783,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,66.15589,51.21323,312.69116,1.9784539,0.9648364090521147,0.6009548146650409,1.8332754553526112,-1.3983780719081835,0.5085848,0.45511767,1.7833083,-1.891953
1463,727637.0,0.0,99990.0,53.0,1685.0,2913107.0,0.01,21.0,21.0,0.0,280829.0636899471,,,,0.1543377820588206,0.10152020415356833,0.6227298974990845,0.005308724939823151,1e-05,0.0,1e-05,1e-05,69.954185,57.41681,407.8493,4.241909,1.174349933040134,0.31232682887167923,1.8228153861730765,0.4612219674180955,0.6001687,0.48266786,1.8014306,-1.9052789
1464,728102.0,0.0,99991.0,53.0,1863.0,2914970.0,0.01,16.0,16.0,0.0,281007.74925994873,,,,0.14710870515054433,0.1037471840145033,0.6957002282142639,0.006226437631994486,1e-05,0.0,1e-05,1e-05,67.177086,52.79658,311.42822,1.8154178,0.898285573867909,0.7172812299217642,1.838726601934741,-1.9084672790912358,0.49783733,0.48828572,1.7844938,-1.5927866
1465,728570.0,0.0,98330.0,52.0,1871.0,2916841.0,0.01,17.0,17.0,0.0,281219.06512212753,,,,0.13585585520485102,0.08709088706813548,0.5398000478744507,0.009911640547215939,1e-05,0.0,1e-05,1e-05,70.33197,55.946106,348.1259,2.664933,0.9218978896215073,0.6567845031353732,1.806727490759204,-1.4086808227353202,0.4583187,0.5501063,1.7996862,-1.9689801
1466,728983.0,0.0,99982.0,53.0,1652.0,2918493.0,0.01,21.0,21.0,0.0,281364.79197216034,,,,0.1480039656771117,0.0998261973396111,0.5531432628631592,0.00970381684601307,1e-05,0.0,1e-05,1e-05,62.782887,48.127792,316.1415,2.3912315,1.1887446592355528,0.3107549109803688,1.8280073744844407,0.4612219674180955,0.58787924,0.47232208,1.7891603,-1.4360491
1467,729433.0,0.0,99684.0,53.0,1800.0,2920293.0,0.01,20.0,20.0,0.0,281573.574706316,,,,0.12998522181788252,0.08627305711296045,0.5182809233665466,0.007460659835487604,1e-05,0.0,1e-05,1e-05,70.560394,53.81642,367.693,2.3166842,1.0641177788730567,0.4663592194253718,1.8175125339987974,-0.6699711170954145,0.5518787,0.47470677,1.7774522,-1.5809903
1468,729889.0,0.0,99510.0,53.0,1825.0,2922118.0,0.01,18.0,18.0,0.0,281781.2846271992,,,,0.12063849169613891,0.0827263557720216,0.48197436332702637,0.009866626933217049,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,80.57334,56.25184,360.504,5.181015,0.9867108015584954,0.5517485585886417,1.826940510947606,-1.1612180962844367,0.52316374,0.48945996,1.7919161,-1.4668982
1469,730449.0,0.0,99815.0,53.0,2238.0,2924356.0,0.01,12.0,12.0,0.0,281982.34326195717,,,,0.12034246852298222,0.08106992999222382,0.5010996460914612,0.005390167236328125,1e-05,0.0,1e-05,1e-05,76.42929,57.385303,479.74216,4.0554676,0.64856199790596,0.9787186443361107,1.83045563526859,-2.4675672066358296,0.432846,0.5267295,1.787655,-1.7169534
1470,730908.0,0.0,99816.0,53.0,1838.0,2926194.0,0.01,17.0,17.0,0.0,282143.0939280987,,,,0.13231453694979414,0.08619320642872781,0.5595372319221497,0.008016860112547874,1e-05,0.0,1e-05,1e-05,76.12699,60.177814,362.38095,4.405476,0.948210671618802,0.7198356291028785,1.8309598607610673,-2.0705820918663167,0.5309955,0.4882066,1.7940273,-1.9405371
1471,731326.0,0.0,99732.0,53.0,1672.0,2927866.0,0.01,21.0,21.0,0.0,282289.72351527214,,,,0.13020184104123134,0.08805922372057952,0.5206656455993652,0.009140518493950367,1e-05,0.0,1e-05,1e-05,72.98217,53.97102,273.10864,4.1630754,1.1788225947433653,0.31274062319795715,1.8308017296384782,0.4612219674180955,0.5828379,0.47818333,1.793824,-1.5322175
1472,731762.0,0.0,99211.0,53.0,1741.0,2929607.0,0.01,19.0,19.0,0.0,282444.5808298588,,,,0.13536959981824132,0.09746146120534466,0.5111896991729736,0.006525153759866953,1e-05,0.0,1e-05,1e-05,77.91762,56.885025,341.2414,3.1971645,1.0671870296156303,0.525599286208091,1.8225630499094199,-1.1408134057348902,0.5668904,0.47450414,1.7885239,-1.5608054
1473,732401.0,0.0,99969.0,53.0,2556.0,2932163.0,0.01,2.0,2.0,0.0,282668.82872128487,,,,0.13011844833534508,0.092561789505753,0.5800787806510925,0.007863826118409634,1e-05,0.0,1e-05,1e-05,66.76223,59.33698,445.37445,2.3774743,0.3535988367686137,1.049439521722807,1.8057495696138353,-2.21886804968053,0.36496222,0.5347633,1.7864134,-1.9181715
1474,732835.0,0.0,99716.0,53.0,1738.0,2933901.0,0.01,20.0,20.0,0.0,282859.1163740158,,,,0.14032224294931245,0.10011079774989527,0.607830286026001,0.011745431460440159,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,74.60161,60.49176,433.94666,3.785483,1.1033277414986011,0.40010002588793286,1.831062529761693,-0.24836280487238716,0.58241034,0.47451663,1.7882931,-1.8915551
1475,733270.0,0.0,99771.0,53.0,1740.0,2935641.0,0.01,19.0,19.0,0.0,283012.08429694176,,,,0.13831205033622254,0.09543064283922925,0.6039499640464783,0.010335387662053108,1e-05,0.0,1e-05,1e-05,67.288475,52.93789,312.88104,2.1390579,1.0626464101692699,0.5282346756810767,1.8535845972377138,-1.1539499118155176,0.56184417,0.47452068,1.7874706,-1.9218398
1476,733727.0,0.0,99730.0,53.0,1829.0,2937470.0,0.01,17.0,17.0,0.0,283188.82883000374,,,,0.1383046212522578,0.09323758313147396,0.48221415281295776,0.00648902915418148,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,70.63258,52.963573,318.7921,3.636543,0.9560333469873832,0.6722644780383892,1.8528552797183924,-1.3618856921023066,0.5362094,0.49639162,1.7882621,-1.8924341
1477,734309.0,0.0,99798.0,53.0,2327.0,2939797.0,0.01,7.0,7.0,0.0,283408.8811969757,,,,0.1455720006191715,0.10522624421854579,0.7035961747169495,0.0071353428065776825,1e-05,0.0,1e-05,1e-05,70.56268,57.604305,382.25473,2.2809465,0.5224487421079397,1.0621170172802978,1.8318449599336595,-2.370100230036559,0.4449958,0.50393677,1.7816474,-2.0368578
1478,734808.0,0.0,99850.0,53.0,1994.0,2941791.0,0.01,17.0,17.0,0.0,283613.5738801956,,,,0.17342408333824788,0.12981968445840153,0.8332246541976929,0.006728086620569229,1e-05,0.0,1e-05,1e-05,65.548355,53.30084,290.39548,3.9556584,0.8839897183647025,0.6487434377481442,1.8314315421174974,-1.1500148131674464,0.4901557,0.48054677,1.788131,-1.7776728
1479,735264.0,0.0,99751.0,53.0,1827.0,2943618.0,0.01,18.0,18.0,0.0,283772.01577591896,,,,0.17474028225702218,0.11983810152208185,0.7105640172958374,0.005914430133998394,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,66.149506,52.518593,364.95886,2.6412578,0.9882165678275231,0.5098722346087295,1.8610027148681656,-0.446683986167726,0.5432705,0.4723396,1.7879221,-1.5021474
1480,735721.0,0.0,99874.0,53.0,1828.0,2945446.0,0.01,18.0,18.0,0.0,283931.10113310814,,,,0.16846954195327207,0.11279089347141998,0.6837972402572632,0.007925075478851795,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,69.93646,54.90407,320.6797,2.761632,0.9945943161645013,0.5715066704733676,1.8296602112840623,-1.1429551198309595,0.5641048,0.48240167,1.7877458,-1.9908832
1481,736156.0,0.0,99574.0,53.0,1738.0,2947184.0,0.01,20.0,20.0,0.0,284082.0505461693,,,,0.17076399143085674,0.11918935221306765,0.7063066959381104,0.004469558130949736,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,68.90612,55.361286,377.83444,2.0982368,1.1118879344944312,0.3960072614491759,1.8311283034872026,-0.17440527519251914,0.59073895,0.4776784,1.7869053,-1.9780397
1482,736619.0,0.0,99658.0,53.0,1851.0,2949035.0,0.01,18.0,18.0,0.0,284241.8292169571,,,,0.1770015655338893,0.12186470802391693,0.8140466809272766,0.007650444284081459,1e-05,0.0,1e-05,1e-05,62.9129,51.600204,266.0099,3.1341472,0.9826939178925078,0.576886432382322,1.831268553216359,-1.359114698312163,0.53998554,0.47811225,1.7855302,-1.4592054
1483,737160.0,0.0,98328.0,52.0,2166.0,2951201.0,0.01,14.0,14.0,0.0,284429.12651610374,,,,0.17551659930724645,0.12206249475051115,0.6942504644393921,0.008758154697716236,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,66.171486,54.172245,375.66956,3.198579,0.7493885292812174,0.8138158817608834,1.8311288995336503,-1.878629691210608,0.47810122,0.4933571,1.7903919,-1.9824001
1484,737685.0,0.0,97925.0,52.0,2099.0,2953300.0,0.01,13.0,13.0,0.0,284610.6148900986,,,,0.18960987574287824,0.12522972220129516,0.9864128828048706,0.006932259537279606,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,60.897076,50.706,304.55887,3.3435707,0.7238029831989607,0.8434978255898511,1.8302467507909745,-2.412304234940954,0.47305456,0.52461225,1.7918183,-1.7818632
1485,738134.0,0.0,99720.0,53.0,1795.0,2955095.0,0.01,18.0,18.0,0.0,284766.14819192886,,,,0.17912261525712458,0.1103943575304295,0.5926308035850525,0.006337515078485012,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,50.785862,44.358433,256.23807,3.068525,0.9931976945256018,0.5526976990729126,1.8136243266653032,-1.078349049312466,0.49483976,0.49652642,1.7510132,-1.7450564
1486,738565.0,0.0,99274.0,53.0,1724.0,2956819.0,0.01,20.0,20.0,0.0,284915.8465561867,,,,0.1956078944719135,0.1270054848827769,0.797326385974884,0.009022315964102745,1e-05,0.0,1e-05,1e-05,52.12906,46.53773,328.15857,2.7931309,1.1037595649948733,0.3908577632510339,1.8217491091459461,-0.17744068673058477,0.5596264,0.44281462,1.7698874,-1.3774564
1487,738978.0,0.0,98930.0,53.0,1652.0,2958471.0,0.01,21.0,21.0,0.0,285106.9827980995,,,,0.18095411160018196,0.11207862665786567,0.7177491188049316,0.005864817649126053,1e-05,0.0,1e-05,1e-05,66.06234,53.05209,389.52234,3.5363328,1.1913308585174207,0.3123193484467774,1.8355270179373595,0.4612219674180955,0.5875907,0.48350593,1.7852393,-1.9233632
1488,739463.0,0.0,98895.0,53.0,1814.0,2960411.0,0.01,,,0.0,285389.93715810776,,,,,,,,,,,,,,,,,,,,0.49047515,0.5096176,1.7738277,-1.8092346
1489,739957.0,0.0,98877.0,53.0,1978.0,2962389.0,0.01,16.0,16.0,0.0,285558.86899518967,17.0,17.0,0.0,0.15483809132053544,0.10659824578965962,0.6061069965362549,0.008524099364876747,1e-05,0.0,1e-05,1e-05,64.057274,53.06546,347.3937,3.795379,0.8605235540416611,0.6232470932147395,1.809829137659381,-1.2014016463583643,0.47294074,0.4804145,1.7773606,-1.8277276
1490,740384.0,0.0,98772.0,53.0,1706.0,2964095.0,0.01,20.0,20.0,0.0,285704.8336381912,,,,0.15729746961010843,0.10540927763910206,0.6480028629302979,0.00903128832578659,1e-05,0.0,1e-05,1e-05,61.36747,54.995506,428.98303,3.165672,1.1198210566075009,0.39390816575136167,1.8767017271861963,-0.20156343710527685,0.5635859,0.4528225,1.7768629,-1.4321992
1491,740797.0,0.0,98612.0,53.0,1653.0,2965748.0,0.01,21.0,21.0,0.0,285877.4074921608,,,,0.14547815195738042,0.10054997231006375,0.7214394211769104,0.011775540187954903,1e-05,0.0,1e-05,1e-05,70.223145,54.73244,296.59903,2.8128893,1.1921611441417643,0.31195678618486694,1.8289995534013719,0.4612219674180955,0.58980465,0.48616618,1.7890071,-1.6970572
1492,741215.0,0.0,98361.0,53.0,1671.0,2967419.0,0.01,21.0,21.0,0.0,286020.660695076,,,,0.14000222795424563,0.09512611516095339,0.5220125317573547,0.00956349540501833,1e-05,0.0,1e-05,1e-05,63.306976,47.863846,319.97025,2.2533867,1.1801648430526264,0.3126931828177308,1.8162042716506224,0.45660974774391455,0.6009639,0.46903136,1.7882742,-1.7671473
1493,741668.0,0.0,97960.0,53.0,1812.0,2969231.0,0.01,18.0,18.0,0.0,286175.4017031193,,,,0.1406989603469901,0.09050539343973428,0.612514853477478,0.007909698411822319,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,62.92597,49.768005,308.29776,2.741657,1.0035011095179387,0.5682518862243102,1.8265196062296103,-1.215516801101559,0.5594286,0.47893706,1.7958593,-1.7503558
1494,742081.0,0.0,99612.0,54.0,1652.0,2970883.0,0.01,21.0,21.0,0.0,286315.2854630947,,,,0.14706458729978192,0.09212590250707968,0.505482017993927,0.01098244171589613,1e-05,0.0,1e-05,1e-05,69.179016,54.58877,341.48038,4.041002,1.1881796986079955,0.3111419249757861,1.8261192483495683,0.4658807751697934,0.59880114,0.46683106,1.7912844,-1.4176207
1495,742520.0,0.0,99685.0,54.0,1758.0,2972641.0,0.01,19.0,19.0,0.0,286464.49981307983,,,,0.13865005601502972,0.09796719224129928,0.7157655954360962,0.008558430708944798,1e-05,0.0,1e-05,1e-05,53.765617,43.832577,219.62445,2.314404,1.0612999944014931,0.5357570007680884,1.8270673794340104,-1.196717138511532,0.5716942,0.47166845,1.7866153,-1.6418943
1496,742934.0,0.0,99166.0,54.0,1654.0,2974295.0,0.01,21.0,21.0,0.0,286604.6810641289,,,,0.14105495789812672,0.08786616620809706,0.5359506011009216,0.012609054334461689,1e-05,0.0,1e-05,1e-05,58.91877,50.781113,312.57068,2.1037593,1.189444875040125,0.31225119655036654,1.8360365847113829,0.45660974774391455,0.5953999,0.47462755,1.7894272,-1.4629946
1497,743397.0,0.0,99262.0,54.0,1854.0,2976149.0,0.01,18.0,18.0,0.0,286761.6668510437,,,,0.13564933240051597,0.09302544440114714,0.5135366916656494,0.008253184147179127,1e-05,0.0,1e-05,1e-05,58.505924,50.411816,274.71246,2.7256625,0.9817161537259304,0.5797269397844247,1.8255952937196702,-1.181505854350918,0.5594736,0.45936334,1.7941772,-1.4922895
1498,743929.0,0.0,99626.0,54.0,2128.0,2978277.0,0.01,12.0,12.0,0.0,286942.29189920425,,,,0.1438139820667474,0.09987483800029812,0.533814013004303,0.008254515007138252,1e-05,0.0,1e-05,1e-05,52.74183,45.012714,280.5188,2.9977534,0.7016392848455862,0.907494563341843,1.825870398957631,-2.0821206562789483,0.51468766,0.4596091,1.7756095,-1.5038037
1499,744466.0,0.0,98294.0,53.0,2146.0,2980423.0,0.01,13.0,13.0,0.0,287124.7113351822,,,,0.16264691851509377,0.10681544831126565,0.6181806325912476,0.007061783690005541,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,55.84114,50.187073,318.38467,2.3020248,0.7135323282874778,0.8184503135820996,1.820004407842061,-1.9256164555143793,0.47144115,0.49206293,1.7778589,-1.6139677
1500,744879.0,0.0,99947.0,54.0,1653.0,2982076.0,0.01,21.0,21.0,0.0,287264.65138602257,,,,0.16912134714226168,0.11869021172641611,0.7462809681892395,0.009198683314025402,1e-05,0.0,1e-05,1e-05,53.95198,45.871185,295.46133,2.8994372,1.1904040427926958,0.31293615160784344,1.8271170599054307,0.4612219674180955,0.5922194,0.4810114,1.7881382,-1.6797537
1501,745313.0,0.0,99997.0,54.0,1735.0,2983811.0,0.01,20.0,20.0,0.0,287487.1643791199,,,,0.1442855505298497,0.10140264423129623,0.6620547771453857,0.011006331071257591,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,69.083405,54.458817,451.5626,3.7537842,1.099589614022551,0.41991439907998085,1.8154351631167631,-0.2855593846875631,0.5529644,0.45485753,1.782087,-1.7343148
1502,745772.0,0.0,98124.0,53.0,1838.0,2985649.0,0.01,18.0,18.0,0.0,287643.7774720192,,,,0.13825171726323615,0.09678745619823849,0.5373254418373108,0.008701706305146217,1e-05,0.0,1e-05,1e-05,69.32698,54.194614,328.0539,3.0219052,0.968693422877574,0.7050997041614697,1.81489628978481,-2.5043966832895945,0.46114123,0.5567204,1.7781724,-1.9097167
1503,746251.0,0.0,98102.0,53.0,1916.0,2987565.0,0.01,18.0,18.0,0.0,287807.37727713585,,,,0.1407025445754288,0.09574020809844261,0.48469361662864685,0.008208788000047207,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,68.740135,49.465775,254.98459,2.5732853,0.9603195026474691,0.5843861721585745,1.817000780780217,-1.4937479747799904,0.5742128,0.44779897,1.7945473,-1.679448
1504,746753.0,0.0,98118.0,53.0,2007.0,2989572.0,0.01,14.0,14.0,0.0,287978.50970602036,,,,0.1444032915619265,0.10733557506535396,0.8986425399780273,0.007344112265855074,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,66.20272,55.91015,298.9192,3.1945465,0.7738322080437188,0.734032131870187,1.811958841419528,-1.8439247079762024,0.42074898,0.49666888,1.7769527,-1.6348073
1505,747236.0,0.0,98367.0,53.0,1934.0,2991506.0,0.01,15.0,15.0,0.0,288143.56136608124,,,,0.15336302141649322,0.10564100530246096,0.763370931148529,0.010219927877187729,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,64.11741,52.5687,289.10977,4.012033,0.8372447792234635,0.7633514518546402,1.8164307219575853,-2.108763321545939,0.48872957,0.4942421,1.781303,-1.9063663
1506,747663.0,0.0,98231.0,53.0,1707.0,2993213.0,0.01,20.0,20.0,0.0,288289.6603240967,,,,0.15777356352901933,0.10700573819605669,0.6039052605628967,0.010869825258851051,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,62.33746,48.71061,281.29156,2.9722853,1.1113949454971461,0.40037428625689797,1.8116054875444383,-0.5172781486257886,0.5679236,0.46155283,1.7797458,-1.364362
1507,748112.0,0.0,98005.0,53.0,1795.0,2995008.0,0.01,18.0,18.0,0.0,288442.78129315376,,,,0.162915876510663,0.10749265806657689,0.5862143039703369,0.008155695162713528,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,62.234505,47.65893,252.34013,3.105477,1.0004104390772501,0.4754225472200789,1.814431450701068,-0.20725436062790736,0.49604923,0.44807613,1.776093,-1.6171812
1508,748591.0,0.0,99921.0,54.0,1916.0,2996924.0,0.01,16.0,16.0,0.0,288652.60608816147,,,,0.14467198729499522,0.10066152369821238,0.5763006806373596,0.012171158567070961,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,72.96521,55.354366,384.85794,3.6409905,0.8795815520553102,0.6376112086785448,1.886115258664419,-1.1143150880163843,0.4753276,0.49779156,1.7824051,-1.7843615
1509,749026.0,0.0,99854.0,54.0,1741.0,2998665.0,0.01,19.0,19.0,0.0,288801.98761701584,,,,0.14181855343196584,0.09143199582555621,0.4805281162261963,0.007415820844471455,1e-05,0.0,1e-05,1e-05,69.46016,54.633812,383.66354,2.1018243,1.064335433494036,0.5274079817087036,1.8264588094919394,-1.1232212140387232,0.5753178,0.46635368,1.7822658,-1.3700604
1510,749507.0,0.0,98387.0,53.0,1925.0,3000590.0,0.01,17.0,17.0,0.0,288966.60212922096,,,,0.14832237668010154,0.10544941581753121,0.752290666103363,0.010951584205031395,1e-05,0.0,1e-05,1e-05,69.4376,55.70312,336.5819,3.035611,0.9113921285447152,0.6838157328786847,1.8261997081011008,-1.3622692122741218,0.5320247,0.47878003,1.797797,-1.648974
1511,749960.0,0.0,98401.0,53.0,1809.0,3002399.0,0.01,20.0,20.0,0.0,289169.6912961006,,,,0.13168515058531038,0.08851465467291823,0.5543427467346191,0.009290304966270924,1e-05,0.0,1e-05,1e-05,77.90476,61.059216,396.7299,4.066103,1.0757155899699653,0.4789193609065579,1.8261332191198538,-0.7099555966419614,0.5725337,0.48223954,1.7823509,-1.7991495
1512,750428.0,0.0,98183.0,53.0,1873.0,3004272.0,0.01,18.0,18.0,0.0,289330.4308190346,,,,0.13119946070946753,0.08927132892042973,0.5932342410087585,0.009871992282569408,1e-05,0.0,1e-05,1e-05,72.720825,53.55975,311.33667,3.3017187,0.966668801773366,0.5121866029403623,1.8167448980401963,-0.34554426570181795,0.5096905,0.48623043,1.7743796,-1.763824
1513,750937.0,0.0,98480.0,53.0,2037.0,3006309.0,0.01,15.0,15.0,0.0,289505.7507171631,,,,0.1331901183930063,0.08784480832397355,0.5488275289535522,0.011175977066159248,1e-05,0.0,1e-05,1e-05,71.92517,57.750637,370.88593,3.4255297,0.8011772823041546,0.6953121635180075,1.8038974026206236,-1.8571632865210246,0.4795391,0.47093618,1.7791587,-1.7522055
