Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
64,26723.0,0.0,99466.0,54.0,2204.0,109894.0,0.01,-8.0,-8.0,0.0,15847.297461032867,,,,0.13647914988862625,0.058325656023328724,0.34236589074134827,0.03345326706767082,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,401.71478,170.94316,1154.774,57.699253,-0.34210053691082737,0.6504048404835613,1.2920346477988462,-2.4563815147258823,-0.90757763,0.44223863,0.98514295,-2.103624
65,27312.0,0.0,99636.0,53.0,2354.0,112248.0,0.01,-6.0,-6.0,0.0,16024.448528051376,,,,0.12155424453735554,0.04666645949900214,0.3845115900039673,0.03389696776866913,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,412.5858,182.24911,1273.943,63.88667,-0.2792295456440791,0.6455479471164229,1.328803234027085,-2.331515095902745,-0.893832,0.42533138,1.0845435,-2.0482175
66,27914.0,0.0,99569.0,52.0,2411.0,114659.0,0.01,8.0,8.0,0.0,16207.311694145203,,,,0.12013948920408753,0.049612502953144136,0.3612983226776123,0.0321153923869133,1e-05,0.0,1e-05,1e-05,386.7617,172.33003,1105.5507,54.95899,0.13428640483856005,0.6811344238075231,1.3804576278894611,-1.7446197598403628,-0.81568646,0.43043676,1.1043301,-2.0179794
67,28573.0,0.0,99819.0,51.0,2633.0,117292.0,0.01,-2.0,-2.0,0.0,16402.893502235413,,,,0.11482211316746056,0.044222420022911005,0.35824650526046753,0.0363771915435791,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,359.5489,156.641,1057.9357,72.374405,-0.12913165155639783,0.5909156513663786,1.2982772021085838,-1.6819223548448021,-0.7983265,0.43822852,0.97945875,-1.9740449
68,29205.0,0.0,99075.0,49.0,2528.0,119820.0,0.01,-3.0,-3.0,0.0,16592.613961935043,,,,0.11229347412274042,0.04015083709822115,0.31561923027038574,0.03423904627561569,1e-05,0.0,1e-05,1e-05,366.17273,149.3708,944.7927,96.49015,-0.16440232264461246,0.7358243007930387,1.4547367205598678,-2.599833548126998,-0.8247091,0.4517351,0.9708249,-2.0637484
69,29770.0,0.0,99000.0,48.0,2261.0,122081.0,0.01,13.0,13.0,0.0,16761.18577003479,,,,0.11330014529877004,0.045665629909438045,0.40982770919799805,0.03174580633640289,1e-05,0.0,1e-05,1e-05,359.5098,161.7387,1097.7078,80.02701,0.3153723643933153,0.5206037767438751,1.4169720852735739,-0.8094819172289571,-0.7670344,0.44085512,0.9802428,-2.051244
70,30412.0,0.0,98660.0,47.0,2569.0,124650.0,0.01,-5.0,-5.0,0.0,16950.667803287506,,,,0.11410747250292531,0.04666202885004011,0.3063115179538727,0.03577279672026634,1e-05,0.0,1e-05,1e-05,345.4669,161.16794,1042.7325,54.718372,-0.23935015375965937,0.7198296510548942,1.3805875027540426,-2.4108723595843164,-0.85020053,0.40663126,0.6224488,-2.1053512
71,30945.0,0.0,98816.0,47.0,2132.0,126782.0,0.01,14.0,14.0,0.0,17113.947193145752,,,,0.111759594419716,0.04516477003061316,0.3883242607116699,0.03146948665380478,1e-05,0.0,1e-05,1e-05,332.44168,150.42004,959.4573,65.94725,0.417556365694603,0.5208723973036082,1.4601583135302465,-0.7144561189323576,-0.7241603,0.48171678,1.120034,-2.0463285
72,31539.0,0.0,99963.0,47.0,2374.0,129156.0,0.01,-5.0,-5.0,0.0,17293.733564138412,,,,0.11009485779411664,0.04419531194442118,0.2839374244213104,0.029143474996089935,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,321.2744,145.82133,895.23785,48.80129,-0.2102752160889141,0.8874305475168953,1.3798317185617408,-2.519262290802817,-0.77689534,0.43140283,1.0074159,-2.0620854
73,31991.0,0.0,98803.0,46.0,1809.0,130965.0,0.01,-10.0,-10.0,0.0,17432.071714162827,,,,0.11564819038375816,0.045036215994583566,0.3450583219528198,0.03188294917345047,1e-05,0.0,1e-05,1e-05,334.9242,144.58907,790.5806,64.37017,-0.4065486748200891,1.0481694434451247,1.3901000464323263,-2.5171984434707784,-0.7962862,0.44150025,1.0259701,-1.9820411
74,32627.0,0.0,99682.0,46.0,2543.0,133508.0,0.01,-2.0,-2.0,0.0,17626.08387708664,,,,0.12008922980547701,0.05010395997149228,0.38845106959342957,0.0315772145986557,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,305.63748,135.83554,989.1803,60.81143,-0.0676071121269059,1.0183746269195972,1.512100319749425,-2.524718112555365,-0.6716318,0.44965813,1.1826657,-1.9293529
75,33138.0,0.0,98334.0,45.0,2046.0,135554.0,0.01,-8.0,-8.0,0.0,17783.31968307495,,,,0.12113570307478046,0.04968758851385748,0.3381572961807251,0.02960282564163208,1e-05,0.0,1e-05,1e-05,340.7271,152.37317,934.7438,32.71977,-0.2857269429440776,0.9909460995178831,1.5143800618141314,-2.563748031912627,-0.76978105,0.47793832,1.2013322,-2.0682333
76,33725.0,0.0,99187.0,45.0,2346.0,137900.0,0.01,-5.0,-5.0,0.0,17957.36501812935,,,,0.12208340181199615,0.05047282973979135,0.4850709140300751,0.0334000326693058,1e-05,0.0,1e-05,1e-05,314.9528,141.40215,1203.3073,34.48032,-0.17197344454100671,0.7260115416612197,1.5192559206846457,-2.1531746436401216,-0.74744594,0.4747957,1.1767155,-2.0636234
77,34178.0,0.0,99292.0,45.0,1813.0,139713.0,0.01,-12.0,-12.0,0.0,18097.40590405464,,,,0.11186130943545705,0.04262584860508838,0.29008591175079346,0.02659960463643074,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,300.61218,125.4028,726.31366,58.42268,-0.5441019568823174,0.9819497742169415,1.4378997230201431,-2.666793025341849,-0.91912216,0.42874888,1.0625639,-2.2095668
78,34716.0,0.0,99548.0,45.0,2151.0,141864.0,0.01,13.0,13.0,0.0,18262.273728132248,,,,0.1169512954066234,0.04575861836451449,0.3262861967086792,0.031080540269613266,1e-05,0.0,1e-05,1e-05,293.88446,128.96306,967.425,47.877853,0.4539303298485616,0.6586834622299907,1.5252792978647451,-2.0691174560070036,-0.6453023,0.53277403,1.1862524,-2.0908706
79,35162.0,0.0,98359.0,44.0,1785.0,143649.0,0.01,-12.0,-12.0,0.0,18397.397772073746,,,,0.11168555149415951,0.04102179168436185,0.2640906274318695,0.02523532137274742,1e-05,0.0,1e-05,1e-05,288.8396,129.02217,828.3573,35.78902,-0.5278323589066268,0.9241993686985648,1.4342376974641748,-2.6091302998932404,-0.90696526,0.44020241,0.82901204,-2.0257044
80,35760.0,0.0,98798.0,44.0,2392.0,146041.0,0.01,8.0,8.0,0.0,18581.12488913536,,,,0.11611287469000721,0.04538114592383389,0.33029770851135254,0.028359513729810715,1e-05,0.0,1e-05,1e-05,278.63837,125.05749,818.4709,69.933266,0.25068188165895744,0.7445505944406481,1.5345644870761137,-2.168762029424068,-0.68431264,0.53016496,1.2618597,-2.0932322
81,36362.0,0.0,99447.0,44.0,2410.0,148451.0,0.01,8.0,8.0,0.0,18765.456482172012,,,,0.12063659048728967,0.046243345996917914,0.30415457487106323,0.03304199129343033,1e-05,0.0,1e-05,1e-05,303.66306,138.81389,759.03644,59.6702,0.2217536850138121,0.6180614049993,1.508131725710054,-1.7134880859090562,-0.69317186,0.49859232,1.2149078,-2.0572324
82,36917.0,0.0,99764.0,44.0,2218.0,150669.0,0.01,13.0,13.0,0.0,18933.90253996849,,,,0.11283213694979999,0.04439347826762425,0.31829172372817993,0.03969644010066986,1e-05,0.0,1e-05,1e-05,275.0371,130.8901,952.5183,53.782555,0.41131037102225004,0.6408563913956447,1.5300498100011966,-1.9280431566370169,-0.6973368,0.5267267,1.1337215,-2.0377712
83,37484.0,0.0,99689.0,44.0,2268.0,152937.0,0.01,13.0,13.0,0.0,19101.329033136368,,,,0.11772934740616216,0.04437030484898619,0.2918148636817932,0.0286713819950819,1e-05,0.0,1e-05,1e-05,289.274,131.11676,787.9929,39.969624,0.4072207946055543,0.6107176024992853,1.5172928364961764,-1.5480372240005997,-0.6412766,0.5111515,1.1657525,-2.0337355
84,38115.0,0.0,99836.0,44.0,2524.0,155461.0,0.01,10.0,10.0,0.0,19286.953136205673,,,,0.1156069590531514,0.041797071023866046,0.27259692549705505,0.032291263341903687,1e-05,0.0,1e-05,1e-05,282.3466,120.64088,768.93256,58.317955,0.2637123647579321,0.7144448119772109,1.5213644908040234,-1.9381793220346484,-0.65356576,0.4847059,1.1109515,-1.9727224
85,38793.0,0.0,98184.0,43.0,2713.0,158174.0,0.01,-1.0,-1.0,0.0,19489.828451156616,,,,0.12294094953521163,0.04791254995413004,0.3935455083847046,0.028058376163244247,1e-05,0.0,1e-05,1e-05,295.72696,132.05585,1054.7869,66.89003,-0.028859782143451824,0.8044866808291753,1.4621990728112304,-2.4763731428059144,-0.6754593,0.48710537,1.1768835,-2.0648875
86,39374.0,0.0,97925.0,43.0,2322.0,160496.0,0.01,14.0,14.0,0.0,19662.7924721241,,,,0.12581331157181636,0.04885614279742628,0.34914514422416687,0.03566461056470871,1e-05,0.0,1e-05,1e-05,295.21765,133.06851,857.15936,64.185005,0.42668960053167165,0.6680562066550072,1.5264847943547468,-1.5784630617807784,-0.63098156,0.51619554,1.2103865,-1.9621537
87,39880.0,0.0,99949.0,44.0,2024.0,162520.0,0.01,18.0,18.0,0.0,19814.558945178986,,,,0.12857469065269464,0.04719503269667734,0.33054330945014954,0.035667285323143005,1e-05,0.0,1e-05,1e-05,309.42792,135.73187,1005.1325,52.05705,0.6702170032356903,0.5089754461581493,1.5350315601795383,-0.7298072035412002,-0.600239,0.555099,1.230743,-2.0091076
88,40463.0,0.0,99734.0,44.0,2333.0,164853.0,0.01,9.0,9.0,0.0,19987.52062511444,,,,0.12050857539983598,0.04292150355922312,0.2872764468193054,0.033230215311050415,1e-05,0.0,1e-05,1e-05,293.24072,126.21916,941.7034,50.351917,0.3128299041652818,0.7613561414618775,1.5475379483073421,-2.1996518441113038,-0.625959,0.5322571,1.2408903,-2.032161
89,41032.0,0.0,99642.0,44.0,2278.0,167131.0,0.01,10.0,10.0,0.0,20156.271857261658,,,,0.13063152624795013,0.04565856546454595,0.3190472722053528,0.04108209162950516,1e-05,0.0,1e-05,1e-05,316.00922,133.4458,737.53845,42.68153,0.3924267322482139,0.8445742850763832,1.5622251437276073,-2.4922644496544026,-0.5614807,0.5701327,1.2866771,-1.9167202
90,41650.0,0.0,99701.0,44.0,2472.0,169603.0,0.01,-5.0,-5.0,0.0,20344.8322660923,,,,0.13842186168126,0.053824682458236274,0.4528220295906067,0.039297834038734436,1e-05,0.0,1e-05,1e-05,321.8787,141.64734,896.4283,59.8093,-0.1448245057902525,0.8437497593290779,1.5492720821860533,-2.2263430338932895,-0.665288,0.4852296,1.318985,-2.1569219
91,42216.0,0.0,99518.0,44.0,2263.0,171866.0,0.01,11.0,11.0,0.0,20514.371620178223,,,,0.13637369062125154,0.046172493968388746,0.3227776288986206,0.0392797626554966,1e-05,0.0,1e-05,1e-05,306.1574,137.66034,809.9048,73.52675,0.41855188703227064,0.8430970027962693,1.5867587954967686,-2.4683771581031864,-0.5534826,0.5554644,1.308022,-2.0056493
92,42821.0,0.0,99719.0,44.0,2421.0,174287.0,0.01,9.0,9.0,0.0,20697.48291015625,,,,0.13333735687057835,0.04849915519188464,0.3069620728492737,0.04260881245136261,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,301.89902,132.27014,756.0702,62.21632,0.3162991433045694,0.8106942636758865,1.594820010778255,-2.201368371795463,-0.5518446,0.53232265,1.3272989,-1.9363958
93,43493.0,0.0,98648.0,43.0,2686.0,176973.0,0.01,7.0,7.0,0.0,20901.56792807579,,,,0.13760562522556138,0.04969075942841669,0.36516571044921875,0.04633600264787674,1e-05,0.0,1e-05,1e-05,314.92972,141.52484,1064.9454,71.77861,0.20213668951534497,0.7345267466250099,1.6155235985282164,-1.5351665973233168,-0.6342506,0.5337598,1.3363364,-2.0722508
94,44021.0,0.0,98343.0,43.0,2114.0,179087.0,0.01,14.0,14.0,0.0,21058.382556200027,,,,0.1354082785194006,0.04846733222203186,0.3469921946525574,0.04379834234714508,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,298.5573,131.35483,1094.2386,64.50053,0.5281640333052159,0.6358106581463462,1.6075031677249174,-1.4079894127427135,-0.57037395,0.57547617,1.352301,-1.9447294
95,44636.0,0.0,98770.0,43.0,2460.0,181547.0,0.01,8.0,8.0,0.0,21246.395369291306,,,,0.14496503849225634,0.05245095145681443,0.4074224829673767,0.050529636442661285,1e-05,0.0,1e-05,1e-05,313.83478,135.45439,904.6073,64.03887,0.27353128320428655,0.7665772250972186,1.5748083324402042,-2.1924368520847284,-0.58578223,0.5435303,1.3607564,-1.9576861
96,45175.0,0.0,98616.0,43.0,2155.0,183702.0,0.01,16.0,16.0,0.0,21411.850916147232,,,,0.14274671738863434,0.04905817330904852,0.3419833183288574,0.04287140071392059,1e-05,0.0,1e-05,1e-05,309.0473,139.64377,960.66003,78.71126,0.6164035017207348,0.6457526710270394,1.5747992614272337,-1.426110233289593,-0.5276974,0.5962725,1.3841064,-2.0285087
97,45679.0,0.0,98003.0,43.0,2017.0,185719.0,0.01,17.0,17.0,0.0,21564.51272702217,,,,0.1420610375436289,0.05091507126116521,0.38718608021736145,0.04992421716451645,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,305.54224,135.03047,967.4851,74.44538,0.6964991008279088,0.5194174145226782,1.5855683306220274,-0.7532656102445325,-0.52145255,0.61193883,1.4202611,-2.0550673
98,46261.0,0.0,98409.0,43.0,2326.0,188045.0,0.01,13.0,13.0,0.0,21736.63250517845,,,,0.14254766815500702,0.046502179434073386,0.33137285709381104,0.04681352525949478,1e-05,0.0,1e-05,1e-05,312.00613,136.88148,929.31757,71.86719,0.4923502155791107,0.809915066095828,1.5673750111821394,-2.4135794111164612,-0.5523253,0.6000691,1.3956909,-1.98734
99,46812.0,0.0,98351.0,43.0,2204.0,190249.0,0.01,13.0,13.0,0.0,21904.108189105988,,,,0.1395886239482465,0.046374115180561594,0.31869885325431824,0.043023619800806046,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,296.64444,131.761,889.6088,73.67266,0.5226709878731471,0.762539568056684,1.578722215628932,-2.1982194396992396,-0.48398837,0.58915514,1.4613184,-1.9403175
100,47473.0,0.0,99064.0,43.0,2644.0,192893.0,0.01,-2.0,-2.0,0.0,22100.061653137207,,,,0.1437832764413281,0.05208038779623688,0.35362643003463745,0.04698581248521805,1e-05,0.0,1e-05,1e-05,300.48358,135.22206,797.969,53.878418,0.02219086297813563,0.9150623686362226,1.5702944392326574,-2.3030971803339524,-0.5310512,0.5416282,1.4130316,-2.0249686
101,48076.0,0.0,98791.0,43.0,2413.0,195306.0,0.01,12.0,12.0,0.0,22282.36546111107,,,,0.1477576843208045,0.05450967760965891,0.506206214427948,0.051998645067214966,1e-05,0.0,1e-05,1e-05,304.3916,137.92833,1005.07245,72.36899,0.4379310620996523,0.7409028789029913,1.604008443093608,-1.8616841841970135,-0.4818762,0.56066483,1.3828849,-1.9062245
102,48729.0,0.0,98821.0,43.0,2042.0,197918.0,0.01,,,0.0,22549.55514216423,,,,,,,,,,,,,,,,,,,,-0.45142874,0.6196283,1.438476,-1.9685841
103,49260.0,0.0,98282.0,43.0,2125.0,200043.0,0.01,16.0,16.0,0.0,22705.370376348495,11.2,11.2,0.0,0.15231843632970377,0.04983661251826326,0.3462783694267273,0.04935391992330551,1e-05,0.0,1e-05,1e-05,315.49783,136.36684,905.66895,77.10143,0.623863357691381,0.5760275054030127,1.6313556501630049,-0.7763412252185522,-0.45261255,0.5697103,1.3849633,-1.9331402
104,49739.0,0.0,98201.0,43.0,1913.0,201956.0,0.01,19.0,19.0,0.0,22847.546723127365,,,,0.15240517102774218,0.051953128999531806,0.3700553774833679,0.04966340586543083,1e-05,0.0,1e-05,1e-05,313.71222,141.1497,947.4105,65.16725,0.8461450894553117,0.4558064414643708,1.6311117330554228,-0.7252424771045776,-0.43814465,0.63745505,1.4401441,-1.9581598
105,50340.0,0.0,98030.0,43.0,2406.0,204362.0,0.01,9.0,9.0,0.0,23023.429969072342,,,,0.16481850837386786,0.056520468569867414,0.4552367329597473,0.039097048342227936,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,322.67044,144.14429,1070.2906,83.52243,0.3624568746056273,0.7991950508580041,1.5773336769312092,-2.437057102027147,-0.514786,0.5827371,1.4070454,-1.9580107
106,50948.0,0.0,99105.0,43.0,2433.0,206795.0,0.01,9.0,9.0,0.0,23208.86756515503,,,,0.1540186288276393,0.04917557482340679,0.3665105104446411,0.047780804336071014,1e-05,0.0,1e-05,1e-05,315.96887,140.68929,874.9862,58.04384,0.3748038404237221,0.8825760700576918,1.638125337100337,-2.1528986184960557,-0.4892695,0.5866202,1.4132574,-2.0745063
107,51511.0,0.0,99150.0,43.0,2249.0,209044.0,0.01,12.0,12.0,0.0,23373.77508211136,,,,0.16558434910329847,0.060964832731913964,0.5069951415061951,0.05080888047814369,1e-05,0.0,1e-05,1e-05,311.26315,145.73743,865.86566,52.5653,0.5329911063527568,0.7980060525325936,1.6034257182839613,-1.98153258865911,-0.41371772,0.6126958,1.4690188,-1.9518144
108,52029.0,0.0,98870.0,43.0,2074.0,211118.0,0.01,16.0,16.0,0.0,23534.131499052048,,,,0.16450995009061684,0.0588776669098147,0.40893083810806274,0.04324863478541374,1e-05,0.0,1e-05,1e-05,316.1936,141.70248,928.477,55.830868,0.662216494249389,0.6307061250477255,1.651072777247737,-1.528691580088685,-0.46688125,0.61952513,1.4969028,-1.9377161
109,52662.0,0.0,98991.0,43.0,2532.0,213650.0,0.01,5.0,5.0,0.0,23719.80713224411,,,,0.16386578133768193,0.05568420826704563,0.4387759566307068,0.04792379215359688,1e-05,0.0,1e-05,1e-05,308.81787,136.07787,898.90546,69.67148,0.22187962754141782,0.8875061564968885,1.6138731906178694,-2.3528010994775914,-0.5493115,0.56366146,1.3770251,-2.1855376
110,53202.0,0.0,98517.0,43.0,2159.0,215809.0,0.01,13.0,13.0,0.0,23885.242527008057,,,,0.16687486195177945,0.059290309989036075,0.40901851654052734,0.04575859755277634,1e-05,0.0,1e-05,1e-05,308.34995,137.85266,1036.3738,62.813133,0.5722644262762316,0.7433674596184198,1.649819336271594,-2.075305321529266,-0.41702986,0.619406,1.5202978,-1.8863828
111,53658.0,0.0,97812.0,43.0,1823.0,217632.0,0.01,21.0,21.0,0.0,24020.059653043747,,,,0.16773045769680225,0.059389382109461965,0.40232399106025696,0.05092736706137657,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,314.0703,139.61835,1093.11,44.253063,0.9793958736385888,0.30157865616802193,1.6485394010308485,0.33912157034380935,-0.36216006,0.64693767,1.5211651,-1.912122
112,54258.0,0.0,97953.0,43.0,2402.0,220034.0,0.01,11.0,11.0,0.0,24199.23547911644,,,,0.16807108101745447,0.05892738595442442,0.44490084052085876,0.05447421967983246,1e-05,0.0,1e-05,1e-05,309.0753,133.64699,842.05194,66.40268,0.44864909035990247,0.6867336887069672,1.671099386549304,-1.530752088052624,-0.4796182,0.6010357,1.4399593,-1.9790158
113,54771.0,0.0,97437.0,43.0,2053.0,222087.0,0.01,16.0,16.0,0.0,24353.837004184723,,,,0.17104644857739149,0.060863298781402335,0.5289050340652466,0.04662545770406723,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,323.08636,145.05324,882.4266,43.725876,0.6823425686481991,0.542582290221257,1.6694268057111006,-0.7566959178133483,-0.39893577,0.6078151,1.4329488,-1.8983557
114,55403.0,0.0,99963.0,44.0,2526.0,224613.0,0.01,7.0,7.0,0.0,24542.87878394127,,,,0.1641781329400188,0.05657390950743366,0.42728590965270996,0.046616822481155396,1e-05,0.0,1e-05,1e-05,304.98004,129.87964,1131.7769,52.000538,0.2978444993231994,0.8067832657524662,1.6638149389985304,-2.349650268315855,-0.41026354,0.5397308,1.454642,-1.9311973
115,56090.0,0.0,98207.0,43.0,2750.0,227363.0,0.01,2.0,2.0,0.0,24749.479688167572,,,,0.16698365170492355,0.057371133495394654,0.47721394896507263,0.048013556748628616,1e-05,0.0,1e-05,1e-05,296.51932,138.39949,852.77734,52.319923,0.1343487482306319,0.9281700503378943,1.6649289647105436,-2.4397607192989024,-0.4985752,0.5518422,1.491139,-1.9478606
116,56546.0,0.0,98221.0,43.0,1823.0,229186.0,0.01,21.0,21.0,0.0,24888.866734027863,,,,0.17880263574994526,0.06889530810046218,0.5010579824447632,0.05538319796323776,1e-05,0.0,1e-05,1e-05,320.60287,148.58844,945.35455,59.151478,1.0028897853920704,0.30198679462818606,1.6823827544215422,0.41082405065997146,-0.31913272,0.66034377,1.5229256,-1.8391325
117,57028.0,0.0,97605.0,43.0,1927.0,231113.0,0.01,19.0,19.0,0.0,25032.018664121628,,,,0.17542537076097306,0.06382765186620196,0.43891310691833496,0.04782496392726898,1e-05,0.0,1e-05,1e-05,296.6597,133.84236,909.87695,34.853374,0.8536299895264002,0.4373345315555463,1.6428107092145185,-0.5758060137789116,-0.35811096,0.6361747,1.5237079,-1.8353078
118,57501.0,0.0,99499.0,44.0,1894.0,233007.0,0.01,19.0,19.0,0.0,25174.595695257187,,,,0.16945196650370986,0.062455582876501256,0.5042595267295837,0.06415538489818573,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,305.74417,135.6451,906.6662,64.614815,0.8823259533948643,0.525817132389483,1.6672187218430738,-1.665467436534756,-0.3496251,0.65418446,1.521949,-1.8343029
119,58029.0,0.0,99565.0,44.0,2112.0,235119.0,0.01,16.0,16.0,0.0,25334.470969200134,,,,0.17297789239566738,0.06279126062045233,0.4360058903694153,0.054680533707141876,1e-05,0.0,1e-05,1e-05,315.21173,146.24466,874.473,45.604412,0.6787973329755738,0.5587236634768951,1.6600907513859968,-0.9889053840383862,-0.40998054,0.62666416,1.5238408,-2.062348
120,58666.0,0.0,99765.0,44.0,2546.0,237665.0,0.01,-3.0,-3.0,0.0,25524.54024910927,,,,0.16265140432841,0.05687815212952641,0.40533727407455444,0.04564322903752327,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,284.7222,126.5241,804.0481,35.387672,0.04213508807420525,1.0620235707629675,1.6778865674498777,-2.4360999234589142,-0.4162999,0.54502356,1.5344149,-1.9268582
121,59148.0,0.0,99879.0,44.0,1927.0,239592.0,0.01,19.0,19.0,0.0,25670.815751314163,,,,0.18713181429538736,0.07306892413575773,0.5251013040542603,0.04713541269302368,1e-05,0.0,1e-05,1e-05,302.92035,136.03955,904.785,57.697914,0.8948482635650676,0.4475296919713416,1.6822130599978666,-0.6772059482143492,-0.3058179,0.65918905,1.5379268,-1.8135539
122,59661.0,0.0,99782.0,44.0,2054.0,241646.0,0.01,15.0,15.0,0.0,25827.54433608055,,,,0.1664277171138783,0.061892620529979625,0.43892842531204224,0.05182141065597534,1.0000000000000003e-05,1.6940658945086007e-21,1e-05,1e-05,290.58524,133.68611,798.4532,58.034985,0.6728912088246826,0.7615238879807805,1.6695543894532423,-2.4496766694458527,-0.38340196,0.641258,1.4842647,-1.9416573
123,60294.0,0.0,98136.0,43.0,2531.0,244177.0,0.01,5.0,5.0,0.0,26014.457344055176,,,,0.16976659459548915,0.06469124598709204,0.46156376600265503,0.0590258352458477,1e-05,0.0,1e-05,1e-05,282.16306,131.35718,834.3829,47.158863,0.2436999981219876,0.9547224660774944,1.644791386461566,-2.389725799511718,-0.48318976,0.57433665,1.4696418,-2.009387
124,60836.0,0.0,97893.0,43.0,2167.0,246344.0,0.01,16.0,16.0,0.0,26181.930522203445,,,,0.17258396609325471,0.06560417268526364,0.48529282212257385,0.04957251250743866,1e-05,0.0,1e-05,1e-05,286.45233,144.07494,1171.458,55.83675,0.6564465421960378,0.6283594557675292,1.680076471901248,-1.415528914801195,-0.40434578,0.6237295,1.4651072,-2.0549111
125,61347.0,0.0,99938.0,44.0,2045.0,248389.0,0.01,16.0,16.0,0.0,26335.59524512291,,,,0.1767847310248653,0.06477605479747817,0.4109073281288147,0.04420795291662216,1e-05,0.0,1e-05,1e-05,300.1825,136.76619,1024.472,56.160286,0.7288915173325615,0.7274693051226372,1.7725499750345417,-2.317307655572477,-0.33488557,0.64477026,1.5309783,-1.930265
126,61850.0,0.0,99734.0,44.0,2014.0,250403.0,0.01,17.0,17.0,0.0,26484.134402036667,,,,0.17496220127607198,0.06593576452339431,0.4342982769012451,0.056790247559547424,1e-05,0.0,1e-05,1e-05,281.422,127.41548,810.45276,46.17837,0.7722164746600956,0.5794176355945181,1.6694823125365477,-1.522169828897622,-0.36422873,0.6548351,1.4935114,-1.900531
127,62328.0,0.0,99376.0,44.0,1910.0,252313.0,0.01,19.0,19.0,0.0,26631.44914317131,,,,0.17280524973005867,0.06708902931056171,0.5093957185745239,0.04907980561256409,9.999999999999999e-06,1.6940658945086007e-21,1e-05,1e-05,275.15356,138.85687,921.84357,35.154762,0.8890717412005665,0.44076222720196573,1.6795537242654066,-0.5320510175631613,-0.31324166,0.654876,1.495935,-1.9729054
